Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Pseudacris maculata,1,332.8409424,4.937591076,-9.583554268,231.3499298,19,166,156,82,33,53,82.03633118,5.5,17.60000038,5.099999905,-8.383986473,28.58400917
Pseudacris maculata,1,368.7526855,5.699999809,-6.414888859,237.7470856,18.39999962,172,154.7394257,99,41,54.44212341,77.26468658,6,17.10000038,5.5,-5.699999809,24.79999924
Pseudacris maculata,1,336,4.800000191,-9.818268776,234.470871,19,166,159.4729156,82,32,53,80.8057251,5.400000095,17.57945061,5,-8.600000381,28.79999924
Pseudacris maculata,1,318.0430908,5.300000191,-8.399999619,216.0449982,18.70439911,168,142.2796326,79,33,53,86.83978271,5.699999809,17.5,5.400000095,-7.400000095,27.12796402
Pseudacris maculata,1,318.9457092,5.300000191,-8.399999619,216.9220886,18.70000076,168,143.2503052,79,33,53,86.30879211,5.699999809,17.43234634,5.397004604,-7.425030708,27.13451385
Pseudacris maculata,1,336.4319763,4.400000095,-10.30000019,235.0447693,18.5,163,161.4572601,81.34729767,33,54,78.8486557,5,17.20000076,4.699999809,-9.100000381,28.80159378
Pseudacris maculata,1,368.8049316,5.699999809,-6.419174671,237.9109955,18.39999962,172,154.7889099,99,41.55902481,55,77.18300629,6,17.10000038,5.5,-5.711718082,24.79999924
Pseudacris maculata,1,354.6538086,5.684456825,-5.576201439,246,17.93430519,169,155.3321686,100.1697235,30.16928864,54,72.90557861,6,16.63419724,5.250406742,-5.091589928,23.52495384
Pseudacris maculata,1,353.1588135,5.800000191,-5.769239426,244,18.16885948,169.6807709,155,98.65101624,30,54,74.35847473,6.099999905,16.86928558,5.368708134,-5.199999809,23.90332222
Pseudacris maculata,1,354.0977478,5.613642693,-5.313686848,248.1095734,17.6992836,169.0323639,156.1179352,100.0221024,28.87244606,54.87661362,71.17962646,5.900420189,16.4042778,5.100734711,-4.902767181,23.0033474
Pseudacris maculata,1,353.0536499,5.601708889,-5.308257103,246.9788513,17.69284439,169.0639954,154.9788513,100.1166077,28.11333084,55,71.59035492,5.890563011,16.40730286,5.103172302,-4.90009594,23.00608826
Pseudacris maculata,1,354.3837585,5.584761143,-5.300000191,248.1497498,17.59113503,168.8414154,156.1593323,100.346962,28.93089485,55,70.9150238,5.88467741,16.36976814,5.083837032,-4.900000095,22.96619034
Pseudacris maculata,1,357.3143005,5.580455303,-5.285085201,249.1624451,17.5639534,168.7864685,157,101.1694412,29.8363781,55,70.47148895,5.784461498,16.2703495,4.983878613,-4.900000095,22.86672783
