Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Pseudacris maculata,1,577,1.799999952,-17.39999962,376.5487671,18.53879929,148,250,125,67,58,49.27336502,3.700000048,17.29999924,1.700000048,-15.5,36
Pseudacris maculata,1,576.1210938,1.799999952,-17.49935532,375.5370178,18.5,147,249.9496613,124.3881226,67,58,49.34001923,3.700000048,17.29999924,1.700000048,-15.5,36
Pseudacris maculata,1,577.2063599,1.799999952,-17.5,376.1984558,18.5,147,250.2263947,124,67,58,49.2454567,3.700000048,17.29999924,1.700000048,-15.5,36
Pseudacris maculata,1,581.3212891,2.799999952,-16.5,387.1420288,19.39999962,156,256,131,63.45066071,60,50.17386627,4.599999905,18.35395622,2.854026794,-14.5,35.94506836
Pseudacris maculata,1,581.895874,2.799999952,-16.5,388,19.41728592,156,256.1745911,131,63.37515259,60,50.12983322,4.599999905,18.39999962,2.900000095,-14.5,35.9373703
Pseudacris maculata,1,572.4182129,2.599999905,-16.79999924,380.5118103,19.29999924,154,252,126.1305923,63.13067627,59.64569855,50.59999847,4.400000095,18.10000038,2.599999905,-14.80000019,36
Pseudacris maculata,1,581.8344116,2.81824708,-16.5,388.512146,19.5,156,256.5113525,131,63.3351059,60,50.14877701,4.599999905,18.39999962,2.900000095,-14.5,36
Pseudacris maculata,1,600.0786133,3.590914488,-15.5,410.1522522,19.70002937,159,264,138,60,61,48.09179688,5.199999809,18.70731735,3.700000048,-13.39999962,35.20000076
"Pseudacris maculata (Agassiz, 1850)",1,577,2.575635195,-16.79999924,385.6560974,19.20154762,154,256.0513611,124.9490967,63,59,49.90000153,4.400000095,18.10000038,2.599999905,-14.83159351,36.09708786
Pseudacris maculata,1,578.6964722,2.621604681,-16.79999924,387.2151489,19.29999924,155,257,127.1917572,62,59,49.87849808,4.5,18.20000076,2.700000048,-14.80000019,36.17090225
Pseudacris maculata,1,576.2810059,2.486318588,-16.91376877,385.0368042,19.10000038,153.9403076,256,124,63,59,49.6009903,4.300000191,18,2.5,-14.90596867,36.03349686
Pseudacris maculata,1,588.8371582,3,-16.39999962,396.9979248,19.5,156,261.7430725,131.8148346,62,61,49.08460617,4.699999809,18.39999962,3,-14.30000019,35.87416077
Pseudacris maculata,1,589.9493408,3,-16.39999962,397.5272217,19.5,156,261.835144,131.8168488,62.55638504,61,49.04734039,4.699999809,18.39999962,3,-14.30000019,35.90000153
Pseudacris maculata,1,588,3,-16.39999962,397.0542603,19.5,156,261.4147644,131.0162048,62.01112366,61,49.05769348,4.699999809,18.39999962,3,-14.30000019,35.90000153
Pseudacris maculata,1,586.8744507,2.900000095,-16.5,395.4887695,19.47546196,156,261.35849,130,62,60,49.20000076,4.636985302,18.39999962,2.900000095,-14.41344166,36
Pseudacris maculata,1,594.2127075,3.099999905,-16.20000076,402.2138367,19.5,157,263,133,63,61,48.5787735,4.800000191,18.5,3.200000048,-14.10000038,35.71120834
Pseudacris maculata,1,589.9886475,2.997668982,-16.39999962,400,19.5,156,263,131,61.08751297,61,48.70080566,4.699999809,18.39999962,2.997992754,-14.30000019,35.90000153
Pseudacris maculata,1,589.1415405,2.91485548,-16.39999962,400.045166,19.5,156,263,130.5734711,61,61,48.70144653,4.699999809,18.39999962,2.908484697,-14.30000019,35.90000153
Pseudacris maculata,1,582.3575439,2.799999952,-16.66445923,392,19.39999962,155,259,127.141098,62,60,49.51556778,4.599999905,18.29999924,2.799999952,-14.60000038,36.06261826
Pseudacris maculata,1,593.6538086,3,-16.39846802,402.5168457,19.5,156,264.8068542,130.42453,62,61,48.45041656,4.795832157,18.39999962,3,-14.20425129,35.90000153
Pseudacris maculata,1,595.0119019,3,-16.29999924,404.0118713,19.5,156,264.8678894,130.8680267,62,61,48.31136322,4.773874283,18.39999962,3,-14.19999981,35.79999924
Pseudacris maculata,1,608.7186279,3.529360771,-15.5835104,418.8458557,19.70000076,158,268.0067139,137.7460022,59,61,46.95898819,5.197797775,18.70000076,3.702672482,-13.40197372,35.22367859
Pseudacris maculata,1,599.2227783,3,-16.29999924,407.1590271,19.5,156,266,131,63,61,47.78414154,4.800000191,18.39999962,3,-14.19999981,35.73031998
Pseudacris maculata,1,614.34021,3.5,-15.66723633,421.8589783,19.60000038,158,269.1561279,138.5025177,60.91918182,61,46.46591949,5.099999905,18.60000038,3.609427691,-13.5,35.29999924
Pseudacris maculata,1,609.2811279,3.563534021,-15.53644466,419.7334595,19.70000076,158,267.4672852,137,58.52799225,61,46.89020538,5.163489342,18.70000076,3.763345003,-13.39999962,35.20000076
Pseudacris maculata,1,617.9229736,3.400000095,-15.69999981,423,19.57901955,157,270,138.7176971,62.71757889,61,46.27900314,5,18.60000038,3.599999905,-13.60000038,35.29999924
Pseudacris maculata,1,614.4262085,3.5,-15.60000038,423.7635498,19.60000038,157,270.7538147,137.753891,59,60.41767502,46.22362518,5.099999905,18.60000038,3.700000048,-13.5,35.20000076
Pseudacris maculata,1,614,3.5,-15.60000038,423.2874451,19.60000038,157,270.8295898,137.2781067,59,60.37929153,46.2712326,5.099999905,18.60000038,3.700000048,-13.5,35.20000076
Pseudacris maculata,1,616.8901367,3.445909023,-15.6763525,425.7590942,19.60000038,157,272,138,59,60,46.01097107,5.099999905,18.60000038,3.700000048,-13.5,35.20000076
Pseudacris maculata,1,619.0646973,3.402039051,-15.69999981,427.0869751,19.50219154,157,272.9894104,138.6290741,59.62973022,60,45.75552368,5.002076626,18.59393883,3.690884352,-13.5,35.20000076
Pseudacris maculata,1,632.7901611,3.200000048,-15.89999962,433.9456177,19.32095909,156,276,141,64,60,44.54661942,4.900000095,18.34151649,3.400000095,-13.69999981,35.20000076
Pseudacris maculata,1,630.1450195,3.299999952,-15.80000019,433,19.39999962,156,276.2681885,138.3500824,63,60,44.81939697,4.900000095,18.39999962,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,626.0172119,3.400000095,-15.69999981,431.0170898,19.4945755,157,275,139,60,60,45.15258789,5,18.5,3.599999905,-13.60000038,35.20000076
Pseudacris maculata,1,629,3.299999952,-15.80000019,433,19.39999962,156,276,138.117691,61.82641983,60,44.79290771,4.900000095,18.39999962,3.5,-13.62654495,35.20000076
Pseudacris maculata,1,627.5327759,3.338688374,-15.80000019,432.5307617,19.39999962,156,275.0271912,138.4479218,60,60,44.93468475,4.993008137,18.44657707,3.599999905,-13.60000038,35.20000076
Pseudacris maculata,1,627.557312,3.303800106,-15.80000019,432.5585632,19.39999962,156,275.5195923,138.4862671,60,60,44.85558701,4.952424526,18.44439697,3.599999905,-13.60000038,35.20000076
Pseudacris maculata,1,629.6789551,3.299999952,-15.80000019,433.6775513,19.39999962,156,276.7635498,138.0037689,62,60,44.71366501,4.900000095,18.39999962,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,628.0772095,3.299999952,-15.80000019,433.5800171,19.39999962,156,276,138,60,60,44.79356384,4.90161562,18.39999962,3.591976643,-13.60000038,35.20000076
Pseudacris maculata,1,629.7954712,3.299999952,-15.80000019,434,19.39999962,156,277,138,61.54144669,60,44.6132164,4.900000095,18.39999962,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,629.0612793,3.299999952,-15.80000019,434.0622864,19.39999962,156,277,138,61,60,44.64812851,4.900000095,18.39999962,3.5,-13.69608212,35.20000076
Pseudacris maculata,1,630.6478271,3.299999952,-15.80000019,435.5743713,19.39999962,156,277.5279846,138,61,60,44.44699097,4.900000095,18.39999962,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,631.0205688,3.299999952,-15.80000019,436.0396118,19.39999962,156,277.5663452,138,61,60,44.44603729,4.900000095,18.39999962,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,631.2593384,3.026767969,-16.10000038,432,19.20000076,155,276.2623596,138,66,60,44.5,4.800000191,18.20000076,3.099999905,-13.89999962,35.29999924
Pseudacris maculata,1,632.230835,3.299999952,-15.80758667,436.5863953,19.34387016,156,278,138,61.58937073,60,44.34308624,4.900000095,18.39308548,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,630.1804199,3.299999952,-15.80000019,435.2406921,19.39999962,156,277.2574463,138,60.7937851,60,44.48201752,4.900000095,18.39999962,3.5,-13.69999981,35.20000076
Pseudacris maculata,1,583.1729736,2.900000095,-16.29999924,399.7342529,19.5,156,262.8238525,121,60.27144623,61,48.78253555,4.800000191,18.29999924,2.900000095,-14.30000019,35.79999924
Pseudacris maculata,1,569.7645264,2.900000095,-16.39999962,390.6231384,19.5,156,257,116.2236481,58,61,49.91827393,4.800000191,18.37690544,2.799999952,-14.39999962,35.90000153
Pseudacris maculata,1,633.0470581,3.200000048,-15.89999962,436.0484619,19.29999924,156,278,138,62,60,44.29999924,4.900000095,18.29999924,3.404343128,-13.69999981,35.20000076
Pseudacris maculata,1,641.5593872,3.048109055,-16,440,19.20000076,155,280,140,66,60,43.59999847,4.800000191,18.1596756,3.200000048,-13.89999962,35.20000076
Pseudacris maculata,1,577.3693237,2.900000095,-16.29999924,394.7335815,19.5,156,259.718689,118.3428345,60,61,49.44754791,4.800000191,18.34214783,2.826575756,-14.30000019,35.82805634
Pseudacris maculata,1,634.0784302,3.200000048,-15.89999962,437,19.29999924,156,278.6183472,138.0339355,62.03395081,60,44.20000076,4.900000095,18.29999924,3.400000095,-13.69999981,35.20000076
Pseudacris maculata,1,572.1842651,2.900000095,-16.29999924,393,19.5,156,258.5354309,116.7018738,59,61,49.59591675,4.800000191,18.29999924,2.799999952,-14.30000019,35.79999924
Pseudacris maculata,1,635.6256104,3.200000048,-15.89999962,437.6505737,19.29999924,156,279.5710449,139,63,60,44.08061218,4.900000095,18.29999924,3.400000095,-13.69999981,35.20000076
Pseudacris maculata,1,633.4004517,3.200000048,-15.89999962,437,19.29999924,156,279,138,61.37540054,60,44.20000076,4.900000095,18.29999924,3.400000095,-13.69999981,35.20000076
Pseudacris maculata,1,568.840271,2.910255671,-16.29999924,390.5527954,19.54490662,156,257.6923218,115.0357437,58,61,50.04981613,4.800000191,18.39999962,2.799999952,-14.30000019,35.90000153
Pseudacris maculata,1,572.897644,2.900000095,-16.29999924,393.2002563,19.4588623,156,258.4833679,117,59,61,49.43886948,4.800000191,18.29999924,2.799999952,-14.30000019,35.79999924
Pseudacris maculata,1,642.4216919,3,-16,440,19.10000038,155,280,140,66.4380722,60,43.51221848,4.699999809,18.10000038,3.099999905,-13.89999962,35.20000076
