Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Rana luteiventris,1,797.9143677,4.015078545,-5.777933598,380.0610046,15.35739803,160.4418182,214.8585205,237.5751038,154.2740784,60.42887115,40.47478485,4.515041828,13.90555477,3.114677429,-5.542890549,21.10000038
Rana luteiventris,1,549.8613892,2.71843648,-7.507293701,278.6011658,13.99250412,148.4692688,166.8549652,134.6684875,107.5208664,63.28793335,50.45925903,3.063508034,12.5927124,2.018062115,-6.807323456,21.5
Rana luteiventris,1,730.8678589,0.130104616,-9.992845535,393.7305603,11.15616417,119.2808228,238.2810211,215.3516083,114.5284882,63.92913818,28.50093269,0.734769225,9.960567474,-0.84383589,-9.471918106,21.14914131
Rana luteiventris,1,765.2982178,3.167121887,-6.613472939,368.8084106,14.55155945,152.0077972,213.4109497,228.564621,148.4121246,61.99151993,39.45530701,3.652308226,13.05192852,2.23137188,-6.214635849,21.16457748
Rana luteiventris,1,807.8660889,3.306975842,-6.493164539,382.7211914,14.71085548,153.9977112,218.5832214,244.0661621,155.0277863,61.8620224,38.45962143,3.809737444,13.20650482,2.346260071,-6.168515205,21.20000076
Rana luteiventris,1,708.6707764,1.96020329,-8.113863945,364.0054321,13.54207039,140.9085693,217.077301,187.2262878,134.9857941,64.36192322,37.52845764,2.31210804,12.03461742,1.033397317,-7.470909119,21.64590645
Rana luteiventris,1,741.1606445,4.174720287,-5.625220299,365.3196716,15.57242584,160.4785156,209.5214386,219.7105255,138.3502808,59.39289856,42.60925674,4.672388077,14.0749197,3.308434963,-5.391443253,21.20000076
Rana luteiventris,1,724.3566895,3.448690653,-6.351299763,357.032959,14.84835434,152.9993591,207.2680817,214.5847778,135.5203857,60.5165062,41.54049301,3.948381901,13.34872341,2.548341036,-5.976654053,21.14834976
Rana luteiventris,1,803.7991943,3.046834469,-7.053059578,339.4624329,14.62682247,151.2819672,193.7560577,235.9935608,203.7506256,62.38615799,43.18754196,3.728970766,13.04718971,2.035394907,-6.62944746,21.68097305
Rana luteiventris,1,544.0393677,2.751168489,-7.448834419,277.6013489,14.10698795,147.242691,166.4082794,133.8278961,105.5431061,63,50.82370377,3.129754305,12.62958431,2.029685736,-6.848712921,21.60000038
Rana luteiventris,1,727.4433594,3.409979343,-6.630753994,316.273468,14.95784664,153.502182,180.0283661,222.9174805,177.094162,60.89618301,47.40680313,4.213776588,13.44783974,2.3161304,-6.379206657,21.64282227
